component_id,name,kind,project,backend,mapped_public_sources,covered,n_sources,category,mapped_to_source,note
agentomics.tool.build_plots_for_split,build_plots_for_split,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.build_synonym_dict,build_synonym_dict,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
stella.tool.cancer_biomarkers_search,cancer_biomarkers_search,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
crispr-gpt.tool.chat_respond,chat_respond,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
biomedarena.tool.chebi_lookup,chebi_lookup,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.check_conda_env,check_conda_env,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.check_dataset,check_dataset,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
crispr-gpt.tool.check_human_heritable_editing,check_human_heritable_editing,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
crispr-gpt.tool.check_stopping_keywords,check_stopping_keywords,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
stella.tool.check_tools_for_task,check_tools_for_task,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.check_virus_accessions,check_virus_accessions,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.civic_graphql,civic_graphql,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.clinvar_find_single_mutation,clinvar_find_single_mutation,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.clinvar_get_best_refseqid_by_sequence,clinvar_get_best_refseqid_by_sequence,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.clinvar_query_sequence_variants,clinvar_query_sequence_variants,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
crispr-gpt.tool.contains_identifiable_genes,contains_identifiable_genes,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
stella.tool.coxpres_coexpression_search,coxpres_coexpression_search,tool,STELLA,python,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
agentomics.tool.create_bash_tool,create_bash_tool,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.create_foldseek_database,create_foldseek_database,tool,STELLA,python,rcsb,True,1,ROUTABLE - equivalent live public source available,True,
agentomics.tool.create_replace_tool,create_replace_tool,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.create_run_python_tool,create_run_python_tool,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.create_tool,create_tool,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.create_tools,create_tools,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.create_write_python_tool,create_write_python_tool,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.cross_validation,cross_validation,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.depmap_get_dependency,depmap_get_dependency,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.depmap_get_expression,depmap_get_expression,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.depmap_get_mutation,depmap_get_mutation,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
genomas.tool.detect_batch_effect,detect_batch_effect,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.display_metrics_table,display_metrics_table,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.display_running_average,display_running_average,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.does_file_contain_string,does_file_contain_string,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomni.tool.download_synapse_data,download_synapse_data,tool,Biomni,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
genomas.tool.download_trait_data,download_trait_data,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.download_uniprot_seq,download_uniprot_seq,tool,STELLA,python,uniprot,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.drug_gene_network_search,drug_gene_network_search,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.embedding_check,embedding_check,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedarena.tool.encode_request,encode_request,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.ensembl_get_genes_by_band,ensembl_get_genes_by_band,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.ensembl_paralog_search,ensembl_paralog_search,tool,STELLA,python,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
biomedarena.tool.eqtl_catalogue_request,eqtl_catalogue_request,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.esm2_embedder,esm2_embedder,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.evaluate_gene_selection,evaluate_gene_selection,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.evaluate_response,evaluate_response,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.execute_tools_in_parallel,execute_tools_in_parallel,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.export_skill_environment,export_skill_environment,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
stella.tool.extract_amino_acid_info,extract_amino_acid_info,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
cellagent.tool.extract_and_parse_json,extract_and_parse_json,tool,CellAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
biomedagent.tool.extract_function,extract_function,tool,BioMedAgent,subprocess,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.extract_human_gene_symbols,extract_human_gene_symbols,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
crispr-gpt.tool.extract_info,extract_info,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
stella.tool.extract_pocket,extract_pocket,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedagent.tool.file_reader,file_reader,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
genomas.tool.filter_and_rank_cohorts,filter_and_rank_cohorts,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.filter_content_by_prefix,filter_content_by_prefix,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
biomedarena.tool.finngen_phewas,finngen_phewas,tool,BioMedArena,python,,False,0,MISSING_DEPS - third-party imports absent,False,
robin.tool.format_assay_ideas,format_assay_ideas,tool,Robin,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
robin.tool.format_candidate_ideas,format_candidate_ideas,tool,Robin,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
stella.tool.gene_burden_search,gene_burden_search,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.gene_f1,gene_f1,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.gene_jaccard,gene_jaccard,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.gene_precision,gene_precision,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.gene_recall,gene_recall,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
agentomics.tool.generate_breast_cancer_files,generate_breast_cancer_files,tool,Agentomics,python,,False,0,MISSING_DEPS - third-party imports absent,False,
genomas.tool.generate_for_agent,generate_for_agent,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
biomedagent.tool.generate_question_info,generate_question_info,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
biomedagent.tool.generate_task_id,generate_task_id,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
genomas.tool.geo_get_relevant_filepaths,geo_get_relevant_filepaths,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.geo_link_clinical_genetic_data,geo_link_clinical_genetic_data,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
genomas.tool.geo_select_clinical_features,geo_select_clinical_features,tool,GenoMAS,python,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_hpo_id_by_phenotype,get_HPO_ID_by_phenotype,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.get_abuse_info_by_drug_name,get_abuse_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_abuse_types_and_related_adverse_reactions_and_controlled_substance_status_by_drug_name,get_abuse_types_and_related_adverse_reactions_and_controlled_substance_status_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_accessories_info_by_drug_name,get_accessories_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
biomedagent.tool.get_action_code,get_action_code,tool,BioMedAgent,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
origenemcp.tool.get_active_ingredient_application_number_manufacturer_name_ndc_number_administration_route_by_drug_name,get_active_ingredient_application_number_manufacturer_name_NDC_number_administration_route_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_active_ingredient_info_by_drug_name,get_active_ingredient_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_activity_by_id,get_activity_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_activity_by_ids,get_activity_by_ids,tool,OrigeneMCP,mcp,chembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_activity_supplementary_data_by_activity,get_activity_supplementary_data_by_activity,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_activity_supplementary_data_by_activity_by_id,get_activity_supplementary_data_by_activity_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_activity_supplementary_data_by_activity_by_ids,get_activity_supplementary_data_by_activity_by_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_adverse_reactions_by_drug_name,get_adverse_reactions_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_alarms_by_drug_name,get_alarms_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_all_interaction_partners_of_the_protein_set,get_all_interaction_partners_of_the_protein_set,tool,OrigeneMCP,mcp,string,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.get_all_task_ids,get_all_task_ids,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.get_animal_pharmacology_info_by_drug_name,get_animal_pharmacology_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_approved_indications_by_drug_chemblid,get_approved_indications_by_drug_chemblId,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_archive_id,get_archive_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assay,get_assay,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assay_by_id,get_assay_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assay_by_ids,get_assay_by_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assay_class,get_assay_class,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assay_class_by_id,get_assay_class_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assay_class_by_ids,get_assay_class_by_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_assembly_installation_info_by_drug_name,get_assembly_installation_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_diseases_phenotypes_by_target_ensemblid,get_associated_diseases_phenotypes_by_target_ensemblID,tool,OrigeneMCP,mcp,ensembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_diseases_phenotypes_by_target_name,get_associated_diseases_phenotypes_by_target_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_drugs_by_disease_efoid,get_associated_drugs_by_disease_efoId,tool,OrigeneMCP,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_drugs_by_disease_name,get_associated_drugs_by_disease_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_phenotypes_by_disease_efoid,get_associated_phenotypes_by_disease_efoId,tool,OrigeneMCP,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_phenotypes_by_disease_name,get_associated_phenotypes_by_disease_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_associated_targets_by_disease_efoid,get_associated_targets_by_disease_efoId,tool,OrigeneMCP,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
